review_id,review_date,exp_date,sent_count,review_month,exp_month,review_body,Aspects,Sentiments,Opinion_Words,review_likes,author_loc,author_country,author_name
Taj_NEU_399,10-Sep-15,Aug-15,18,September,August,1 . We booked for Taj view at full moon night and we felt cheated . After so much security checks and facing rude arrogant staff you get to see Taj only from 200 metres away and it was pitch dark and no moon over the Taj . The ticket price is hefty at 500 odd bucks and simply not worth it . One rating less is due to point 1.2 . The staff is extremely rude and arrogant . They should not forget their families run because of Taj and the tourists . Apparently the night view requires everyone to carry photo id proofs including the small children as well . When we told staff at Shilpagram ( the reporting point ) that we do not have ids for all people and left it at hotel they said no problem and allowed us to proceed . But to our surprise there was a gentleman in safari suit near Taj scanning entrance who insisted that he will not allow anyone without I would proofs . Insisting was Ok but the rudeness was not called for after paying the huge sum for a useless view anyway . 3 . Next day morning we again went there . Taj looked much more splendid this time . We hired a photographer called Bunty Agarwal who did a good job and was very polite and courteous . Go early at 6:30 a.m. to avoid the rush and view Taj at your leisure . After this visit the feeling of having visited a 7 wonder sinked in and we left with happy memory . All 3 stars only for this .,,,,83,"Bengaluru, India",India,amitchhaperia
Taj_NEU_400,9-Sep-15,Sep-15,6,September,September,It has to be seen to be appreciated but strange thing is I went in the 80's and enjoyed it so I took my kids to see it last month and it did not have the same appeal . Now you queue in line packed together have your belongings taken apart and then at every bit your told to hurry up and move along . You do not really get to stop and enjoy . there is no curators or anything to tell you about anything . My advice do your own research and go very early morning before the crowds you may get to relax and enjoy the place . The structure itself loses none of its appeal no matter how many times you go .,,,,6,London,United Kingdom,sampochin
Taj_NEU_401,7-Sep-15,Sep-15,4,September,September,"Recently gone to Taj Mahal . I have been here 4 years ago also . But when I visited this time , it seems that we are losing a fantastic heritage . Its marble are turning yellow and only during sunset , you can love it .",,,,0,"Noida, India",India,gouravgopal
Taj_NEU_402,6-Sep-15,Nov-14,8,September,November,"I have visited the Taj Mahal twice - once as a kid and once as an adult . The experiences were not vastly different . While I am not taking the beauty and the sheer effort that is gone into building this monument , the sheer commercialisation of services and crowd that is at the Taj Mahal every time is off-putting . With the newer restrictions on entry and exit , the sight seers are detracted from visiting the Taj . Apart from that , there is very little time afforded to the visitors at the dargah itself and therefore , in the hustle of the crowd , you do not end up enjoying your experience . Visit the Taj if it is a must on your bucket lost , and if you want pretty , illusionist pictures for your profile pictures . Else can avoid it . Not exactly worth the money and time spent !",,,,12,"Mumbai, India",India,Rasikha V
Taj_NEU_403,4-Sep-15,Aug-15,13,September,August,"My friends and I arrived at the gates around 11am . Before we left the car he had warned us of the aggressive vendors at the gate . Once you cross the first gate it was about a 10 min walk to the ticket gates . Once we left our driver the vendors & many locals started to bombarding us with offers of being our tour guide a few of them chased us for 3 mins persistently asking us to hire him . After several kind no thank you's we actually had to run away from him for him to get the hint that we did not want his services . Then at the gate another man seemed as if he was part of the ticket line services , but again we were chased by this man asking us to hire him for tour services once again . We bought the tickets and were provided with a bottle of water and shoe covers to be worn inside . Once we went through security check and through the gates the vendors subsided . The views of the monument was breath-taking and we had fun taking lots of pictures . After touring the monument leaving was another ordeal where several vendors would dangle various trinkets inches from our faces . If you were nice and said a friendly no thank you this only encourage them . I felt bad for ignoring the vendors after a while , but even ignoring them one man felt that chasing three girls around a parking lot for a good 10 mins would make us want to buy from him . So travel with caution .",,,,4,"Rancho Cucamonga, California",USA,lucy t
Taj_NEU_404,31-Aug-15,Aug-15,3,August,August,"It is beautiful . But there are other places in Rajasthan like Amber Fort , Mehrangarh Fort , Jain temples in Jaisalmer with great architecture than the Taj . The tour guides make up lots of stories , its better to avoid them at all cost .",,,,6,"Chennai, India",India,GopiSankar
Taj_NEU_405,30-Aug-15,Sep-14,4,August,September,"The place is overcrowded with tourists , luckily the foreigners have a separate queue which really saves time . However , due to so many people it is hard to have a close look at the interior and it is really better to admire it from afar . I recommend visiting the Red Fort first and go on a tour around with a guide . They really tell many exciting things about the history of Taj Mahal .",,,,19,"Minsk, Belarus",Belarus,Travelsaddict
Taj_NEU_406,30-Aug-15,May-15,8,August,May,The Taj was just amazing . We hired one guide and he was so eager to explain . We had great picture . The biggest turn off is crowd management it seems we do not at all how to deal with people inspire of having people . It was hot in may and the carpet arrangement was just a formality . Inside Taj was like we have visited a crowded bazaar and you can not see anything in details . No proper arrangement of water inside the Taj Main Building - there was one though but you will have to be strong to get it as it is also crowded . I wonder the whole world is dying to see the Taj and we r not doing enough to make it comfortable .,,,,7,none,none,ShubhrangsuD
Taj_NEU_407,19-Aug-15,Mar-15,4,August,March,Very cool to see this wonder ! However it is very difficult to get to and It is in a very impoverished town ( Agra ) . If you are doing business in India and have a chance to go then do . do not plan a vacation just to see Taj .,$;town;$;$,$;-1;$;$,$;impoverished;$;$,11,"Houston, Texas",United States of America,JCrisler
Taj_NEU_408,19-Aug-15,Aug-15,7,August,August,"Agra as a city is not such a nice atmosphere , although rich with history due to the royals having built the Taj Mahal and Agra Fort . It was an extremely hot day so the experience was less enjoyable due to the unbearable temperature . The Taj Mahal appears nice to be able to see in person after having only seen in pics all my life . Although I am Indian I still had to pay the international price of 750 rupees as opposed to the local price of 20 rupees , simply because I now live in the UK . The atmosphere in the complex of Taj Mahal was unpleasant due to the officers not handling customer service well . Our tour guide was kind and nice however . I would highly recommend the Agra Fort over the Taj Mahal .","city,atmosphere;experience,temperature;$;$;""atmosphere in the complex of Taj mahal"",""customer service"";""tour guide"";$","0,1;-1,-1;$;$;-1,-1;1;$","$,nice;""less enjoyable"",unbearable;$;$;unpleasant,""not handling customer service well"";(kind,nice);$",2,none,none,Neelam K
Taj_NEU_409,12-Aug-15,Sep-14,8,August,September,"I visited this monument with my family in March 2013 . Prior to this I was here when I was a kid of around 1985 , so I was very nostalgic and filled with anticipation . What a let down it was , with heightened security and metallic rails around the monument the visit was a nightmare . There were two entrances , one for the foreigners and the other for the Indians . This is something I failed to comprehend , why the discrimination . Also , why was there no special entry for the handicapped ? Also , the security ( CISF ) were very rude and loud . The whole experience was very bad .","monument;$;security,""metallic rails aound the monument"";entrances;discrimination;""entry for the handicapped"";security;experience","0;$;-1,-1;0;-1;-1;-1;-1","$;$;heightened,$;$;$;""no special"";(""very rude"",loud);""very bad""",50,"Guwahati, India",India,vikashbajaj
